Bin_Center,Count
1.869683406503141441e+03,1.000000000000000000e+00
1.869683506503519993e+03,0.000000000000000000e+00
1.869683606503891042e+03,1.000000000000000000e+00
1.869683706504254587e+03,0.000000000000000000e+00
1.869683806504611084e+03,0.000000000000000000e+00
1.869683906504960305e+03,1.000000000000000000e+00
1.869684006505302932e+03,1.000000000000000000e+00
1.869684106505638510e+03,1.000000000000000000e+00
1.869684206505967495e+03,0.000000000000000000e+00
1.869684306506289886e+03,0.000000000000000000e+00
1.869684406506606138e+03,0.000000000000000000e+00
1.869684506506916023e+03,1.000000000000000000e+00
1.869684606507219769e+03,0.000000000000000000e+00
1.869684706507517603e+03,0.000000000000000000e+00
1.869684806507809299e+03,0.000000000000000000e+00
1.869684906508095082e+03,1.000000000000000000e+00
1.869685006508375636e+03,1.000000000000000000e+00
1.869685106508650279e+03,0.000000000000000000e+00
1.869685206508919691e+03,0.000000000000000000e+00
1.869685306509183647e+03,0.000000000000000000e+00
1.869685406509442601e+03,0.000000000000000000e+00
1.869685506509696324e+03,0.000000000000000000e+00
1.869685606509945046e+03,0.000000000000000000e+00
1.869685706510188766e+03,0.000000000000000000e+00
1.869685806510427483e+03,0.000000000000000000e+00
1.869685906510661880e+03,0.000000000000000000e+00
1.869686006510891275e+03,0.000000000000000000e+00
1.869686106511116122e+03,0.000000000000000000e+00
1.869686206511336877e+03,0.000000000000000000e+00
1.869686306511553084e+03,0.000000000000000000e+00
1.869686406511764972e+03,0.000000000000000000e+00
1.869686506511972766e+03,0.000000000000000000e+00
1.869686606512176240e+03,0.000000000000000000e+00
1.869686706512375849e+03,0.000000000000000000e+00
1.869686806512571366e+03,0.000000000000000000e+00
1.869686906512763017e+03,0.000000000000000000e+00
1.869687006512951029e+03,0.000000000000000000e+00
1.869687106513135177e+03,1.000000000000000000e+00
